id,username,externalId,errorCategories,note
9879303014627767,lane.fenwick9522@example.com,1abef13a-ccb5-4b51-ac0c-3afa1aafefef,EXTERNAL_ID_NOT_IN_IDP,"externalId not found in Entra (likely deleted user). Verify in Entra, then deactivate the stale Databricks user. Low risk: cannot log in / no duplicate."
8389372459394817,quinn.pemberton3551@example.com,f4c1032a-4513-48d8-aac4-53d195086cdc,EXTERNAL_ID_NOT_IN_IDP,"externalId not found in Entra (likely deleted user). Verify in Entra, then deactivate the stale Databricks user. Low risk: cannot log in / no duplicate."
5603181017493300,parker.sinclair9130@example.com,d0687170-2985-426a-a1cc-8f73f31b3e45,EXTERNAL_ID_NOT_IN_IDP,"externalId not found in Entra (likely deleted user). Verify in Entra, then deactivate the stale Databricks user. Low risk: cannot log in / no duplicate."
7534752327686388,bailey.ingram4766@example.com,5a61debd-5eb6-4517-a3b5-48eff78680c6,EXTERNAL_ID_NOT_IN_IDP,"externalId not found in Entra (likely deleted user). Verify in Entra, then deactivate the stale Databricks user. Low risk: cannot log in / no duplicate."
7160969403525941,nico.abbott6823@example.com,2c5592cd-619f-40e5-a17b-eecd9d8aca4f,EXTERNAL_ID_NOT_IN_IDP,"externalId not found in Entra (likely deleted user). Verify in Entra, then deactivate the stale Databricks user. Low risk: cannot log in / no duplicate."
6730332944037615,skyler.stanton4457@example.com,40c7c369-86a2-4fc0-a414-f3e82f4cdda8,EXTERNAL_ID_NOT_IN_IDP,"externalId not found in Entra (likely deleted user). Verify in Entra, then deactivate the stale Databricks user. Low risk: cannot log in / no duplicate."
9150501430620068,riley.darrow8762@example.com,3a2e939f-b2dc-40e2-a438-e66abc01f6ed,EXTERNAL_ID_NOT_IN_IDP,"externalId not found in Entra (likely deleted user). Verify in Entra, then deactivate the stale Databricks user. Low risk: cannot log in / no duplicate."
6193509440520012,tatum.eastwood5860@example.com,7fa099c6-a45b-4682-a746-b9b14bd1edef,EXTERNAL_ID_NOT_IN_IDP,"externalId not found in Entra (likely deleted user). Verify in Entra, then deactivate the stale Databricks user. Low risk: cannot log in / no duplicate."
2626255594493367,lane.ormsby9814@example.com,83cd8b58-d17e-489e-a5e4-4a60e46ae268,EXTERNAL_ID_NOT_IN_IDP,"externalId not found in Entra (likely deleted user). Verify in Entra, then deactivate the stale Databricks user. Low risk: cannot log in / no duplicate."
5754747784035406,bailey.carlisle3131@example.com,33f57cda-844f-4d89-a4c8-9810b1b3b59e,EXTERNAL_ID_NOT_IN_IDP,"externalId not found in Entra (likely deleted user). Verify in Entra, then deactivate the stale Databricks user. Low risk: cannot log in / no duplicate."
2187679695039496,morgan.bancroft2910@example.com,96330da9-754e-4f47-aee8-446cc26e000d,EXTERNAL_ID_NOT_IN_IDP,"externalId not found in Entra (likely deleted user). Verify in Entra, then deactivate the stale Databricks user. Low risk: cannot log in / no duplicate."
7071154617493872,logan.granger3360@example.com,c417b839-b04d-46c1-a22b-e8599d72a19e,EXTERNAL_ID_NOT_IN_IDP,"externalId not found in Entra (likely deleted user). Verify in Entra, then deactivate the stale Databricks user. Low risk: cannot log in / no duplicate."
9235096491727093,sage.northcote3843@example.com,69001167-d588-492a-ab2a-3d8cb808c161,EXTERNAL_ID_NOT_IN_IDP,"externalId not found in Entra (likely deleted user). Verify in Entra, then deactivate the stale Databricks user. Low risk: cannot log in / no duplicate."
5529618815450686,oakley.thornton7302@example.com,7ee26164-5595-487b-a24f-18d5114786e6,EXTERNAL_ID_NOT_IN_IDP,"externalId not found in Entra (likely deleted user). Verify in Entra, then deactivate the stale Databricks user. Low risk: cannot log in / no duplicate."
1255988934749942,oakley.gallagher7339@example.com,65a6064e-e029-44f7-a0c3-39a99b9a2181,EXTERNAL_ID_NOT_IN_IDP,"externalId not found in Entra (likely deleted user). Verify in Entra, then deactivate the stale Databricks user. Low risk: cannot log in / no duplicate."
1428100632838964,sage.bancroft1261@example.com,7dcab165-ca96-444e-a5b7-e3140476edbf,EXTERNAL_ID_NOT_IN_IDP,"externalId not found in Entra (likely deleted user). Verify in Entra, then deactivate the stale Databricks user. Low risk: cannot log in / no duplicate."
5430449272251711,bailey.ashford6292@example.com,92d671ef-e9f6-4a3b-ad24-f52cde63930b,EXTERNAL_ID_NOT_IN_IDP,"externalId not found in Entra (likely deleted user). Verify in Entra, then deactivate the stale Databricks user. Low risk: cannot log in / no duplicate."
1332898355489676,teagan.fenwick3379@example.com,fc7f8071-5c74-44c5-a7e6-d3638a896dfc,EXTERNAL_ID_NOT_IN_IDP,"externalId not found in Entra (likely deleted user). Verify in Entra, then deactivate the stale Databricks user. Low risk: cannot log in / no duplicate."
8571662613289389,lane.fairbanks9474@example.com,bd2332db-d99d-483a-aa8f-6b5f821f96a7,EXTERNAL_ID_NOT_IN_IDP,"externalId not found in Entra (likely deleted user). Verify in Entra, then deactivate the stale Databricks user. Low risk: cannot log in / no duplicate."
3813280055206750,ellis.darrow6167@example.com,c7943756-3d5a-4423-a615-24b1e5ef9ea1,EXTERNAL_ID_NOT_IN_IDP,"externalId not found in Entra (likely deleted user). Verify in Entra, then deactivate the stale Databricks user. Low risk: cannot log in / no duplicate."
8207347644838505,marlowe.sinclair4273@example.com,a29eb956-dee9-41be-a72e-6d0390538b03,EXTERNAL_ID_NOT_IN_IDP,"externalId not found in Entra (likely deleted user). Verify in Entra, then deactivate the stale Databricks user. Low risk: cannot log in / no duplicate."
8546499443077525,casey.granger3967@example.com,c8fc46de-95f7-40f3-af5b-5d5562a0945d,EXTERNAL_ID_NOT_IN_IDP,"externalId not found in Entra (likely deleted user). Verify in Entra, then deactivate the stale Databricks user. Low risk: cannot log in / no duplicate."
5679938426135733,jamie.oakes9062@example.com,9875c7a1-ccaa-4c46-a75f-ad7cce924662,EXTERNAL_ID_NOT_IN_IDP,"externalId not found in Entra (likely deleted user). Verify in Entra, then deactivate the stale Databricks user. Low risk: cannot log in / no duplicate."
3489790550971424,tatum.radcliffe6350@example.com,60cb7b11-65c9-4a69-abdf-261e8cb39289,EXTERNAL_ID_NOT_IN_IDP,"externalId not found in Entra (likely deleted user). Verify in Entra, then deactivate the stale Databricks user. Low risk: cannot log in / no duplicate."
2535993872876271,bailey.langley9915@example.com,fb8a7926-f340-4c19-abd7-a4aa88b67cc1,EXTERNAL_ID_NOT_IN_IDP,"externalId not found in Entra (likely deleted user). Verify in Entra, then deactivate the stale Databricks user. Low risk: cannot log in / no duplicate."
6618971515221137,teagan.jennings1885@example.com,931e579f-6ef7-448b-aa77-855926ab3982,EXTERNAL_ID_NOT_IN_IDP,"externalId not found in Entra (likely deleted user). Verify in Entra, then deactivate the stale Databricks user. Low risk: cannot log in / no duplicate."
9713757948883341,bailey.oakes5069@example.com,76c628df-fd82-439e-a54d-028d2811e0c4,EXTERNAL_ID_NOT_IN_IDP,"externalId not found in Entra (likely deleted user). Verify in Entra, then deactivate the stale Databricks user. Low risk: cannot log in / no duplicate."
9276413943555237,lane.stanton2526@example.com,be3783e2-1e3f-4404-a36a-68da00f87b95,EXTERNAL_ID_NOT_IN_IDP,"externalId not found in Entra (likely deleted user). Verify in Entra, then deactivate the stale Databricks user. Low risk: cannot log in / no duplicate."
9213259420699610,avery.radcliffe4227@example.com,22873b7d-9485-4fa9-a682-95fb26119326,EXTERNAL_ID_NOT_IN_IDP,"externalId not found in Entra (likely deleted user). Verify in Entra, then deactivate the stale Databricks user. Low risk: cannot log in / no duplicate."
7706159320110115,jamie.marchetti3130@example.com,12b6c748-6197-40f3-a1a5-64afc091e855,EXTERNAL_ID_NOT_IN_IDP,"externalId not found in Entra (likely deleted user). Verify in Entra, then deactivate the stale Databricks user. Low risk: cannot log in / no duplicate."
6724060327038667,kai.fenwick1517@example.com,687f2b90-36ab-474a-aff2-e21224cf5dcf,EXTERNAL_ID_NOT_IN_IDP,"externalId not found in Entra (likely deleted user). Verify in Entra, then deactivate the stale Databricks user. Low risk: cannot log in / no duplicate."
7116469545095896,morgan.jennings3475@example.com,710de793-b5d5-433b-ab1d-50a835641e8e,EXTERNAL_ID_NOT_IN_IDP,"externalId not found in Entra (likely deleted user). Verify in Entra, then deactivate the stale Databricks user. Low risk: cannot log in / no duplicate."
8961032336167794,sawyer.merritt6033@example.com,0c5a2970-87b0-479f-a472-60e335aaadd4,EXTERNAL_ID_NOT_IN_IDP,"externalId not found in Entra (likely deleted user). Verify in Entra, then deactivate the stale Databricks user. Low risk: cannot log in / no duplicate."
5785161211037672,phoenix.merritt3911@example.com,1f9052e4-ca0d-44d5-a457-7e28931e310e,EXTERNAL_ID_NOT_IN_IDP,"externalId not found in Entra (likely deleted user). Verify in Entra, then deactivate the stale Databricks user. Low risk: cannot log in / no duplicate."
1983265438025806,skyler.delaney2781@example.com,37241788-a8f5-40f0-a35e-d041888b6bdc,EXTERNAL_ID_NOT_IN_IDP,"externalId not found in Entra (likely deleted user). Verify in Entra, then deactivate the stale Databricks user. Low risk: cannot log in / no duplicate."
9233201493928057,blake.calloway3148@example.com,496be4d1-f671-4550-a2a3-b0bf24566cc9,EXTERNAL_ID_NOT_IN_IDP,"externalId not found in Entra (likely deleted user). Verify in Entra, then deactivate the stale Databricks user. Low risk: cannot log in / no duplicate."
6324755420764327,alex.hollister3319@example.com,e1342399-fb6c-480e-ab4c-fc23a5e61b06,EXTERNAL_ID_NOT_IN_IDP,"externalId not found in Entra (likely deleted user). Verify in Entra, then deactivate the stale Databricks user. Low risk: cannot log in / no duplicate."
4438199380210025,lane.kingsley5749@example.com,4027bfeb-ad54-449b-a63e-ea4e333e7625,EXTERNAL_ID_NOT_IN_IDP,"externalId not found in Entra (likely deleted user). Verify in Entra, then deactivate the stale Databricks user. Low risk: cannot log in / no duplicate."
2205407690640539,wren.oakes0479@example.com,3e8c1ba5-6e58-4724-aefc-640a2f2ecfec,EXTERNAL_ID_NOT_IN_IDP,"externalId not found in Entra (likely deleted user). Verify in Entra, then deactivate the stale Databricks user. Low risk: cannot log in / no duplicate."
6433222677583264,bailey.jennings5727@example.com,d74bc4a4-15a2-4cad-a3e6-10bd4530c446,EXTERNAL_ID_NOT_IN_IDP,"externalId not found in Entra (likely deleted user). Verify in Entra, then deactivate the stale Databricks user. Low risk: cannot log in / no duplicate."
6388392708742620,riley.calloway6543@example.com,57d4fdcc-36cb-4468-a550-f38f1b2a0e68,EXTERNAL_ID_NOT_IN_IDP,"externalId not found in Entra (likely deleted user). Verify in Entra, then deactivate the stale Databricks user. Low risk: cannot log in / no duplicate."
2179981025101835,parker.carlisle8118@example.com,75b7dafa-0d50-4f1d-a6c8-9c2365199d31,EXTERNAL_ID_NOT_IN_IDP,"externalId not found in Entra (likely deleted user). Verify in Entra, then deactivate the stale Databricks user. Low risk: cannot log in / no duplicate."
2773008101579350,logan.ormsby7195@example.com,0d7bc532-bb6e-4481-abdf-2d9975f11785,EXTERNAL_ID_NOT_IN_IDP,"externalId not found in Entra (likely deleted user). Verify in Entra, then deactivate the stale Databricks user. Low risk: cannot log in / no duplicate."
2161671116718192,lane.delaney3427@example.com,478b12df-1bc7-4979-af47-47078d50eb73,EXTERNAL_ID_NOT_IN_IDP,"externalId not found in Entra (likely deleted user). Verify in Entra, then deactivate the stale Databricks user. Low risk: cannot log in / no duplicate."
6956371359995010,jordan.darrow0826@example.com,e27f2215-fa42-4ba4-a2cc-4541a9d9ac8d,EXTERNAL_ID_NOT_IN_IDP,"externalId not found in Entra (likely deleted user). Verify in Entra, then deactivate the stale Databricks user. Low risk: cannot log in / no duplicate."
7803796257950131,jordan.northcote7369@example.com,b9f7e76c-9149-4b97-a90f-42aa290c0501,EXTERNAL_ID_NOT_IN_IDP,"externalId not found in Entra (likely deleted user). Verify in Entra, then deactivate the stale Databricks user. Low risk: cannot log in / no duplicate."
4797506866213290,ellis.granger6244@example.com,5361c895-a4a5-4b7b-a640-ae8e4fa3ebdd,EXTERNAL_ID_NOT_IN_IDP,"externalId not found in Entra (likely deleted user). Verify in Entra, then deactivate the stale Databricks user. Low risk: cannot log in / no duplicate."
1614462415423679,quinn.langley3431@example.com,f7755fe3-0282-454c-ad85-394a0d21949a,EXTERNAL_ID_NOT_IN_IDP,"externalId not found in Entra (likely deleted user). Verify in Entra, then deactivate the stale Databricks user. Low risk: cannot log in / no duplicate."
9030831465944181,marlowe.delaney3645@example.com,40fc4153-4f83-4d9b-a564-a358a9663a65,EXTERNAL_ID_NOT_IN_IDP,"externalId not found in Entra (likely deleted user). Verify in Entra, then deactivate the stale Databricks user. Low risk: cannot log in / no duplicate."
3455015302522423,tatum.ormsby4676@example.com,be5d83ab-5e84-4019-a374-bb83aa8d02a2,EXTERNAL_ID_NOT_IN_IDP,"externalId not found in Entra (likely deleted user). Verify in Entra, then deactivate the stale Databricks user. Low risk: cannot log in / no duplicate."
8158652347699350,devon.underwood6253@example.com,81585b62-1e16-4670-a796-8ab1e68e95f3,EXTERNAL_ID_NOT_IN_IDP,"externalId not found in Entra (likely deleted user). Verify in Entra, then deactivate the stale Databricks user. Low risk: cannot log in / no duplicate."
7402717916128005,phoenix.delaney8118@example.com,27c8ffcc-5da7-4165-a191-5a64cfa6a838,EXTERNAL_ID_NOT_IN_IDP,"externalId not found in Entra (likely deleted user). Verify in Entra, then deactivate the stale Databricks user. Low risk: cannot log in / no duplicate."
2026285716017952,hayden.whitfield6305@example.com,5a202887-d071-4b80-a12f-7c4d89a7fd2f,EXTERNAL_ID_NOT_IN_IDP,"externalId not found in Entra (likely deleted user). Verify in Entra, then deactivate the stale Databricks user. Low risk: cannot log in / no duplicate."
9874492594220567,tatum.ingram1281@example.com,b4477ab3-d12d-4e65-a905-db9833d9e848,EXTERNAL_ID_NOT_IN_IDP,"externalId not found in Entra (likely deleted user). Verify in Entra, then deactivate the stale Databricks user. Low risk: cannot log in / no duplicate."
9065271627484665,finley.northcote8864@example.com,9711a832-1631-4681-a047-e10ecd3cbbd6,EXTERNAL_ID_NOT_IN_IDP,"externalId not found in Entra (likely deleted user). Verify in Entra, then deactivate the stale Databricks user. Low risk: cannot log in / no duplicate."
4728524107502805,jordan.pemberton0633@example.com,8312ce4b-01f5-4cf3-a87c-fb0d0082109a,EXTERNAL_ID_NOT_IN_IDP,"externalId not found in Entra (likely deleted user). Verify in Entra, then deactivate the stale Databricks user. Low risk: cannot log in / no duplicate."
3694747408327727,sawyer.merritt6606@example.com,1352b273-e88e-4f2a-a8a8-f284469b46f4,EXTERNAL_ID_NOT_IN_IDP,"externalId not found in Entra (likely deleted user). Verify in Entra, then deactivate the stale Databricks user. Low risk: cannot log in / no duplicate."
5865911867242894,indigo.jennings8376@example.com,1c81812a-1a05-40fd-aafc-299923772ea7,EXTERNAL_ID_NOT_IN_IDP,"externalId not found in Entra (likely deleted user). Verify in Entra, then deactivate the stale Databricks user. Low risk: cannot log in / no duplicate."
6694194669303618,riley.ellsworth5588@example.com,0bcf5712-2b8d-4663-a8f9-367bd951b025,EXTERNAL_ID_NOT_IN_IDP,"externalId not found in Entra (likely deleted user). Verify in Entra, then deactivate the stale Databricks user. Low risk: cannot log in / no duplicate."
8400894866233655,jamie.oakes9952@example.com,22f57f11-f154-4d53-a0c0-524396a603a7,EXTERNAL_ID_NOT_IN_IDP,"externalId not found in Entra (likely deleted user). Verify in Entra, then deactivate the stale Databricks user. Low risk: cannot log in / no duplicate."
3954561969892055,phoenix.bancroft4540@example.com,732455a0-5866-4d09-a0ab-3946a4ab6cc6,EXTERNAL_ID_NOT_IN_IDP,"externalId not found in Entra (likely deleted user). Verify in Entra, then deactivate the stale Databricks user. Low risk: cannot log in / no duplicate."
4627144444222811,harper.stanton2325@example.com,d243e8ed-556a-4d39-a88e-ff568264c47c,EXTERNAL_ID_NOT_IN_IDP,"externalId not found in Entra (likely deleted user). Verify in Entra, then deactivate the stale Databricks user. Low risk: cannot log in / no duplicate."
5337541081710876,oakley.kingsley4319@example.com,fed06f8a-1dbf-4cd5-a6e2-72965876e0dc,EXTERNAL_ID_NOT_IN_IDP,"externalId not found in Entra (likely deleted user). Verify in Entra, then deactivate the stale Databricks user. Low risk: cannot log in / no duplicate."
3984398654593059,kai.fenwick5408@example.com,cb943a2f-4b82-482b-afa7-5dee35372449,EXTERNAL_ID_NOT_IN_IDP,"externalId not found in Entra (likely deleted user). Verify in Entra, then deactivate the stale Databricks user. Low risk: cannot log in / no duplicate."
2882318838400691,lane.brennan1867@example.com,ca634c3b-91da-49ea-a503-30dcb9b17374,EXTERNAL_ID_NOT_IN_IDP,"externalId not found in Entra (likely deleted user). Verify in Entra, then deactivate the stale Databricks user. Low risk: cannot log in / no duplicate."
6140333333722699,casey.ingram0663@example.com,14e6191b-ca8f-4e52-a056-167fa77e24b5,EXTERNAL_ID_NOT_IN_IDP,"externalId not found in Entra (likely deleted user). Verify in Entra, then deactivate the stale Databricks user. Low risk: cannot log in / no duplicate."
5223379508427105,teagan.ramsey4639@example.com,f2da5b21-f00a-4394-a161-628b2efec21d,EXTERNAL_ID_NOT_IN_IDP,"externalId not found in Entra (likely deleted user). Verify in Entra, then deactivate the stale Databricks user. Low risk: cannot log in / no duplicate."
1664462032677176,nico.calloway2740@example.com,6451b8da-82bf-4798-a039-f01034b5758c,EXTERNAL_ID_NOT_IN_IDP,"externalId not found in Entra (likely deleted user). Verify in Entra, then deactivate the stale Databricks user. Low risk: cannot log in / no duplicate."
5843329781247958,lane.eastwood5826@example.com,8312ce4b-01f5-4cf3-a87c-fb0d0082109a,EXTERNAL_ID_NOT_IN_IDP,"externalId not found in Entra (likely deleted user). Verify in Entra, then deactivate the stale Databricks user. Low risk: cannot log in / no duplicate."
6306990006842777,tanner.gallagher3087@example.com,b0be5a48-785c-4fbe-a596-02905fca26c9,EXTERNAL_ID_NOT_IN_IDP,"externalId not found in Entra (likely deleted user). Verify in Entra, then deactivate the stale Databricks user. Low risk: cannot log in / no duplicate."
2094252256720118,quinn.bancroft8505@example.com,90c7093a-9644-4fe9-a343-7eee31e06e39,EXTERNAL_ID_NOT_IN_IDP,"externalId not found in Entra (likely deleted user). Verify in Entra, then deactivate the stale Databricks user. Low risk: cannot log in / no duplicate."
8037812522930394,tanner.merritt9946@example.com,a57b04cd-0112-4556-abde-0873e4998210,EXTERNAL_ID_NOT_IN_IDP,"externalId not found in Entra (likely deleted user). Verify in Entra, then deactivate the stale Databricks user. Low risk: cannot log in / no duplicate."
3576745352330186,quinn.jennings9027@example.com,9371b85b-0228-4b76-aa96-b040636015d5,EXTERNAL_ID_NOT_IN_IDP,"externalId not found in Entra (likely deleted user). Verify in Entra, then deactivate the stale Databricks user. Low risk: cannot log in / no duplicate."
6708549357822394,kendall.ingram4836@example.com,0a568157-7b11-4d62-a6a0-d3b6ae43cc85,EXTERNAL_ID_NOT_IN_IDP,"externalId not found in Entra (likely deleted user). Verify in Entra, then deactivate the stale Databricks user. Low risk: cannot log in / no duplicate."
1454035387059936,riley.lockwood3910@example.com,3724dd86-1d04-4b94-a79b-65d604f2f60d,EXTERNAL_ID_NOT_IN_IDP,"externalId not found in Entra (likely deleted user). Verify in Entra, then deactivate the stale Databricks user. Low risk: cannot log in / no duplicate."
9776679790620590,emerson.prescott9633@example.com,08801d97-029d-499e-a669-b1064bc74264,EXTERNAL_ID_NOT_IN_IDP,"externalId not found in Entra (likely deleted user). Verify in Entra, then deactivate the stale Databricks user. Low risk: cannot log in / no duplicate."
4307354189811662,tatum.ingram2531@example.com,0bcf5712-2b8d-4663-a8f9-367bd951b025,EXTERNAL_ID_NOT_IN_IDP,"externalId not found in Entra (likely deleted user). Verify in Entra, then deactivate the stale Databricks user. Low risk: cannot log in / no duplicate."
6486440137003072,oakley.quimby9324@example.com,f870a3c9-71c3-472f-aa47-100c0a7dc1bb,EXTERNAL_ID_NOT_IN_IDP,"externalId not found in Entra (likely deleted user). Verify in Entra, then deactivate the stale Databricks user. Low risk: cannot log in / no duplicate."
7001622044812747,morgan.ellsworth5146@example.com,9191f9f7-ca8e-48a2-ad99-e2d796df1d63,EXTERNAL_ID_NOT_IN_IDP,"externalId not found in Entra (likely deleted user). Verify in Entra, then deactivate the stale Databricks user. Low risk: cannot log in / no duplicate."
7569417062000052,casey.jennings4186@example.com,cd11d9b2-b4d7-404b-a161-6c3d70a83f32,EXTERNAL_ID_NOT_IN_IDP,"externalId not found in Entra (likely deleted user). Verify in Entra, then deactivate the stale Databricks user. Low risk: cannot log in / no duplicate."
2503898813115740,noel.vance2553@example.com,6322a5ad-35cf-4626-a765-e4ab86459d08,EXTERNAL_ID_NOT_IN_IDP,"externalId not found in Entra (likely deleted user). Verify in Entra, then deactivate the stale Databricks user. Low risk: cannot log in / no duplicate."
7989487326747676,jordan.jennings2880@example.com,40b50949-c31a-4830-acf5-98eb2fc86826,EXTERNAL_ID_NOT_IN_IDP,"externalId not found in Entra (likely deleted user). Verify in Entra, then deactivate the stale Databricks user. Low risk: cannot log in / no duplicate."
6489552862380590,kendall.calloway0773@example.com,1002deb5-183a-4272-ad0a-25a9991825bb,EXTERNAL_ID_NOT_IN_IDP,"externalId not found in Entra (likely deleted user). Verify in Entra, then deactivate the stale Databricks user. Low risk: cannot log in / no duplicate."
8563993899768418,ellis.abbott8626@example.com,c925c4f7-d250-4027-ab48-a1b28b384ddb,EXTERNAL_ID_NOT_IN_IDP,"externalId not found in Entra (likely deleted user). Verify in Entra, then deactivate the stale Databricks user. Low risk: cannot log in / no duplicate."
2533434938832548,sage.fenwick7719@example.com,be8a1050-41bc-4fc6-ab3a-b8de850b5f9b,EXTERNAL_ID_NOT_IN_IDP,"externalId not found in Entra (likely deleted user). Verify in Entra, then deactivate the stale Databricks user. Low risk: cannot log in / no duplicate."
8509414520528288,avery.hollister8483@example.com,6ccc44ef-4eee-433a-a08a-5527c372ce8f,EXTERNAL_ID_NOT_IN_IDP,"externalId not found in Entra (likely deleted user). Verify in Entra, then deactivate the stale Databricks user. Low risk: cannot log in / no duplicate."
1757781083567357,teagan.stanton0690@example.com,a870522f-c25c-4abd-adb3-e1aa43e49509,EXTERNAL_ID_NOT_IN_IDP,"externalId not found in Entra (likely deleted user). Verify in Entra, then deactivate the stale Databricks user. Low risk: cannot log in / no duplicate."
7164947203574474,noel.calloway3040@example.com,eced7746-d68a-4988-ae5b-ebbb6d0a84f6,EXTERNAL_ID_NOT_IN_IDP,"externalId not found in Entra (likely deleted user). Verify in Entra, then deactivate the stale Databricks user. Low risk: cannot log in / no duplicate."
2236927626187528,teagan.ellsworth9694@example.com,c077f1a9-350f-4cd2-ab6a-50416c69b21d,EXTERNAL_ID_NOT_IN_IDP,"externalId not found in Entra (likely deleted user). Verify in Entra, then deactivate the stale Databricks user. Low risk: cannot log in / no duplicate."
5837998749881963,nico.kingsley6084@example.com,f104043d-be32-4d71-ab73-30c6767ca729,EXTERNAL_ID_NOT_IN_IDP,"externalId not found in Entra (likely deleted user). Verify in Entra, then deactivate the stale Databricks user. Low risk: cannot log in / no duplicate."
6952518991793010,sage.eastwood7215@example.com,6323f466-a597-4670-a3dd-95f834cde005,EXTERNAL_ID_NOT_IN_IDP,"externalId not found in Entra (likely deleted user). Verify in Entra, then deactivate the stale Databricks user. Low risk: cannot log in / no duplicate."
3032883774230440,sawyer.northcote8465@example.com,23417222-8b63-4074-a9fd-2997620055db,EXTERNAL_ID_NOT_IN_IDP,"externalId not found in Entra (likely deleted user). Verify in Entra, then deactivate the stale Databricks user. Low risk: cannot log in / no duplicate."
5228666133349661,emerson.kirkland1173@example.com,ca08e571-7ecd-4d8f-aec7-9965e424af63,EXTERNAL_ID_NOT_IN_IDP,"externalId not found in Entra (likely deleted user). Verify in Entra, then deactivate the stale Databricks user. Low risk: cannot log in / no duplicate."
5791590599881550,jamie.thornton0180@example.com,2312245d-46fc-421a-a088-3eb8b1b7409d,EXTERNAL_ID_NOT_IN_IDP,"externalId not found in Entra (likely deleted user). Verify in Entra, then deactivate the stale Databricks user. Low risk: cannot log in / no duplicate."
4033278558913012,lane.yates6170@example.com,5774cc4d-9ae4-4430-ab38-4e2ceaa14ae3,EXTERNAL_ID_NOT_IN_IDP,"externalId not found in Entra (likely deleted user). Verify in Entra, then deactivate the stale Databricks user. Low risk: cannot log in / no duplicate."
1894561291889257,jordan.vance6725@example.com,218cd364-eb95-436a-aae1-7d44e3b53f66,EXTERNAL_ID_NOT_IN_IDP,"externalId not found in Entra (likely deleted user). Verify in Entra, then deactivate the stale Databricks user. Low risk: cannot log in / no duplicate."
3793189417962594,marlowe.merritt2952@example.com,907d3612-4c18-4640-a168-209a3e1c6d5b,EXTERNAL_ID_NOT_IN_IDP,"externalId not found in Entra (likely deleted user). Verify in Entra, then deactivate the stale Databricks user. Low risk: cannot log in / no duplicate."
4115657044601228,emerson.gallagher3793@example.com,9065fbec-01c5-430d-afff-aead694a7915,EXTERNAL_ID_NOT_IN_IDP,"externalId not found in Entra (likely deleted user). Verify in Entra, then deactivate the stale Databricks user. Low risk: cannot log in / no duplicate."
1768934913888132,oakley.ashford2223@example.com,20226ddf-f53c-4dfb-ad5b-3dc09546f30c,EXTERNAL_ID_NOT_IN_IDP,"externalId not found in Entra (likely deleted user). Verify in Entra, then deactivate the stale Databricks user. Low risk: cannot log in / no duplicate."
8903549721295377,tatum.abbott6505@example.com,e418391c-e0f6-4226-a1e1-363ce605891a,EXTERNAL_ID_NOT_IN_IDP,"externalId not found in Entra (likely deleted user). Verify in Entra, then deactivate the stale Databricks user. Low risk: cannot log in / no duplicate."
3898371508450982,avery.darrow0262@example.com,b7af01f3-7d6a-4a95-a939-899509ba7c32,EXTERNAL_ID_NOT_IN_IDP,"externalId not found in Entra (likely deleted user). Verify in Entra, then deactivate the stale Databricks user. Low risk: cannot log in / no duplicate."
3522440151967069,indigo.pemberton7907@example.com,bae1659d-a82a-48d9-a7f3-f3c1afff0a07,EXTERNAL_ID_NOT_IN_IDP,"externalId not found in Entra (likely deleted user). Verify in Entra, then deactivate the stale Databricks user. Low risk: cannot log in / no duplicate."
3612962592408061,cameron.hollister8630@example.com,cd132a1d-498f-426b-ad98-692081da8db1,EXTERNAL_ID_NOT_IN_IDP,"externalId not found in Entra (likely deleted user). Verify in Entra, then deactivate the stale Databricks user. Low risk: cannot log in / no duplicate."
4814624261819006,quinn.jennings5335@example.com,4d356880-77fe-4290-adac-8d1439a0624c,EXTERNAL_ID_NOT_IN_IDP,"externalId not found in Entra (likely deleted user). Verify in Entra, then deactivate the stale Databricks user. Low risk: cannot log in / no duplicate."
2163032422959335,oakley.delaney0945@example.com,700cb8f2-9ae0-457f-abfc-ca526cc60dae,EXTERNAL_ID_NOT_IN_IDP,"externalId not found in Entra (likely deleted user). Verify in Entra, then deactivate the stale Databricks user. Low risk: cannot log in / no duplicate."
6066300330239358,kai.radcliffe8868@example.com,3151820a-cf9c-43b0-abdd-248bd4cad788,EXTERNAL_ID_NOT_IN_IDP,"externalId not found in Entra (likely deleted user). Verify in Entra, then deactivate the stale Databricks user. Low risk: cannot log in / no duplicate."
2422108685459822,emerson.underwood1171@example.com,a3bfc7bf-d6bf-471e-af1c-34ed61e53978,EXTERNAL_ID_NOT_IN_IDP,"externalId not found in Entra (likely deleted user). Verify in Entra, then deactivate the stale Databricks user. Low risk: cannot log in / no duplicate."
9400676458964915,blake.oakes0599@example.com,8eba5225-09f4-4261-a95e-610887599995,EXTERNAL_ID_NOT_IN_IDP,"externalId not found in Entra (likely deleted user). Verify in Entra, then deactivate the stale Databricks user. Low risk: cannot log in / no duplicate."
6667916682571232,sawyer.ashford6242@example.com,52ac2c94-3048-4ee9-a8d5-da0ddcfd01de,EXTERNAL_ID_NOT_IN_IDP,"externalId not found in Entra (likely deleted user). Verify in Entra, then deactivate the stale Databricks user. Low risk: cannot log in / no duplicate."
